,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
95,Corcovado Christ the Redeemer,rn568286108,Didn't live up to the hype,NA,3,NA,I know this is a must-do for almost any visitor to Rio and I don't regret going however it just didn't blow me away like I thought it would. The tram ride up the mountain was probably the highlight of my visit. When we arrived...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,141,100,,,
96,Corcovado Christ the Redeemer,rn568278027,Amazing!! ,NA,5,NA,Absolutely worth the visit! You can’t visit Rio without seeing Christ Redeemer! Can get very busy at the top! Is very high and is much bigger than you would expect! It’s a must see close up! Amazing!,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,14,3,,,
97,Corcovado Christ the Redeemer,rn568220614,Worth Seeing,NA,4,NA,Weather was quite windy when we went (we could barely stand up without falling) so our visit was much more memorable than I thought it would be. Worth seeing when the weather is calmer and its sunny outside. The views are worth the trip.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,55,39,,,
98,Corcovado Christ the Redeemer,rn568180248,Great if you get good weather,NA,4,NA,We had a long wait there and back and weather was terrible so no view so check weather before going. Coffee house up there and toilets.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,124,44,,,
99,Corcovado Christ the Redeemer,rn568166058,Amazing Views,NA,5,NA,We went early in the morning which I would highly recommend. The lift is the best option to get to the top.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,4,,,
100,Corcovado Christ the Redeemer,rn568160095,Great pictures,NA,4,NA,"Very crowded, but you can take very nice photos and you have a great view of the city. Just be patient. The train ride up the hill is very cool too. We even saw some monkeys!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,4,4,,,
101,Corcovado Christ the Redeemer,rn567961735,Absolutely stunning but go very early,NA,5,NA,"Everyone knows this statue, it represents Rio the world over and doubtless it holds a special pull for a variety of reasons, religious or not, purely to marvel at it's construction or to take in the breathtaking views but it is without any question a...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,68,32,,,
102,Corcovado Christ the Redeemer,rn567959499,Try and pick a clear day,NA,4,NA,"During a three day stay in Rio the statue was never out of low cloud and so I didn’t get the best views. However, the journey up and down on the rack railway was really good, and the statue itself very impressive close up. If...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,516,256,,,
103,Corcovado Christ the Redeemer,rn567933088,1 of the 7 wonders of the world!,NA,5,NA,"Absolutely must visit!! We decide to take helicopter ride of Rio, including an up close view of Christ!!! Highly recommend if you have the chance to take the helicopter!! It’s worth every penny!! And the unique upclose!! view will give you shivers!!! Must see either...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,17,7,,,
104,Corcovado Christ the Redeemer,rn567930227,One off experience ,NA,5,NA,"There were eight of us venturing on the steep tracked rack and pinion train to the top of the hill, however although busy, it is a must on the tourist trail, there are a couple of restaurants at the top. If you are lucky and...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,168,42,,,
105,Corcovado Christ the Redeemer,rn567890664,Great one day tour,NA,5,NA,Good price and great way to see both attractions on one day. The tour guide takes care of your tickets and he arranged for us the see the Christ early before the clouds rolled in.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,5,,,
106,Corcovado Christ the Redeemer,rn567841267,Amazing view of the city ,NA,5,NA,I recommend the visit to see one of the main tourist attractions in Rio. It offers an amazing view of the city to enjoy.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,9,2,,,
107,Corcovado Christ the Redeemer,rn567788354,"A must see, but very crowded",NA,4,NA,"We visited this site in the morning, around 10:00, but it was already very crowded with other visitor. And many people what to get photos of their friends with the statue in the background so you have people laying on the ground trying to take...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,359,146,,,
108,Corcovado Christ the Redeemer,rn567505429,Beautiful Statue,NA,5,NA,Imposing and magnificent statue. Not always visible due to cloud.Best get there in early morning.Souvenirs very expensive.Great experience.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,35,1,,,
109,Corcovado Christ the Redeemer,rn567464336,Didn’t disappoint,NA,5,NA,"Well organised and though our attraction. Cool train ride up, amazing views too. Some viewing points on the way. I’d probably recommend waiting for a day with decent visibility and go early ....","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,63,24,,,
110,Corcovado Christ the Redeemer,rn567403885,Extremely crowded but amazing views,NA,4,NA,We had a short wait for the Corcovado Tram. We bought tickets in advance but not sure if these made any difference to our journey time. The top of Corcovado Mountain is extremely crowded. You have to fight to find space to take a picture...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,11,2,,,
111,Corcovado Christ the Redeemer,rn567298902,Don't miss this Rio icon,NA,5,NA,"Worth the trip up, looks more amazing than seeing it on TV and in photos. Amazing views around the city unless you are unlucky enough to only be able to go when it's in the clouds. Only downside is that they don't regulate the amount...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,81,41,,,
112,Corcovado Christ the Redeemer,rn567244665,Amazing! ,NA,5,NA,Very amazing to see the work that was put into this. We took the train up which was really good and quick. You got really good views of Rio whilst on the train but are better sitting on the right hand side to get the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,26,11,,,
113,Corcovado Christ the Redeemer,rn567208851,Must-see,NA,5,NA,It is a must see if you’re in Rio. Be there at 8 AM or be overrun by tourists. I did not took the cable tram but a taxi bus. Make sure it’s a clear sky. Can be cloudy/foggy in the morning,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,38,15,,,
114,Corcovado Christ the Redeemer,rn566963724,awesome view,NA,5,NA,"we went there a day that was cloudy but any ways the view was amazing, you can see all the city from there!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,5,5,,,
115,Corcovado Christ the Redeemer,rn566929693,7 wonders deserved ,NA,5,NA,This truly is and deserves to be a 7 wonders of the world amazing views across Rio amazing statue so big and majestic really worth the visit up here come and enjoy.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,492,231,,,
116,Corcovado Christ the Redeemer,rn566925997,pleasure to visit,NA,5,NA,another great experience of rio and a must for visiting words hard to explain the workmanship and effort put in to this masterpiece. the views are amazing from the top over rio and looking up from ground level with clouds round it is also a...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,6,1,,,
117,Corcovado Christ the Redeemer,rn566916668,"Impressive, go early",NA,5,NA,"Take a tour, well worth it. Go early in morning to miss crowds, and spend some time watching the clouds and sun play on the statue. Really easy access and we'll kept, clean and tidy.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,88,30,,,
118,Corcovado Christ the Redeemer,rn566886911,This is why we went to Rio,NA,5,NA,"A trip to Rio wouldn't be complete without a visit to the top of Corcovado to see Christ the Redeemer Statue. It is bigger than you can imagine. Strong and spiritual, yet those welcoming arms make you feel the warmth of their hug. We picked...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,421,205,,,
119,Corcovado Christ the Redeemer,rn566868886,Amazing ,NA,5,NA,"The train from Rio takes you all the way. The journey is only about 20 minutes.
Magnificent views all the way!
Definitely worth a visit!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,61,14,,,
120,Corcovado Christ the Redeemer,rn566832345,impresive,NA,5,NA,"My third time there and it is a great experience, I want to go back again. It is a mut to go there, the small eutaurant is great also.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,3,,,
121,Corcovado Christ the Redeemer,rn566820279,Impressive ,NA,4,NA,"Absolutely huge. Little too busy at the top to be that enjoyable and went in ""low season"". Didn't have to wait for the train for too long which was great. Perfect views of the city","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,22,5,,,
122,Corcovado Christ the Redeemer,rn566785861,It is nice,NA,4,NA,"The place is high in the mountains and arriving to it is a road trip itself.
***Just a tip: go up as early as u can because it becomes foggy after 1 noon
What i like: - the area is full of water and snacks...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,42,9,,,
123,Corcovado Christ the Redeemer,rn566754822,Check the weather forecast before you go,NA,4,NA,"On the day we went it was overcast just around the Corcovado. So we really didn't get the postcard perfect pics.
The facilities were great. Just the weather which wasn't on our side.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,16,6,,,
124,Corcovado Christ the Redeemer,rn566639948,Breathe Taking!,NA,5,NA,The whole experience with the train going up and seeing the statue for the first time is simply one of the best memories of Rio. The clouds clearing just as we arrived made the trip.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,12,2,,,
125,Corcovado Christ the Redeemer,rn566632865,We arrived at Corcovado visitor centre 8.45 on a Tuesday in March - very crowded at the statue.,NA,5,NA,We went at 8.45 on a Tuesday in March and had pre-purchased our tickets. We had to wait until the 9.25 am for a minibus up from the Visitor Centre. By the time we arrived at the statue it was very busy and by the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,317,68,,,
126,Corcovado Christ the Redeemer,rn566508699,"Crowded, overrated and takes forever to reach",NA,3,NA,"We left Ipanema around 8am and returned around 4pm just to get up here and see some of Brazil´s best views. First of all I admit it has some impressive scenery, but the trip to get to the top and all the loooong waiting time...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,20,11,,,
127,Corcovado Christ the Redeemer,rn566470021,Fabulous,NA,5,NA,"How could you go to Rio and not visit Corcovado. Fun riding up the steep incline by train, very well organised no real queues despite being packed with sightseers. A must do when in Rio.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,18,15,,,
